timestamp,open,high,low,close,volume
2021-05-11,297.9800,300.9400,296.2950,298.6100,1634852
2021-05-10,302.1000,303.8700,301.0100,301.0100,1695726
2021-05-07,298.5000,300.9100,296.9300,298.9300,1883674
2021-05-06,294.9800,296.5000,291.5900,296.4000,2532836
2021-05-05,287.5900,292.7700,286.7400,291.6100,1763500
2021-05-04,284.2800,285.8700,281.9500,283.0000,2301778
2021-05-03,287.3400,289.5817,287.1100,288.7000,974982
2021-04-30,288.3300,288.6300,285.4000,285.8400,1932668
2021-04-29,288.3600,289.3400,285.9300,289.3400,1290407
2021-04-28,288.4300,290.5600,286.9500,287.1400,1366251
2021-04-27,288.5600,290.8500,287.6400,290.2100,1199796
2021-04-26,292.0300,292.0500,288.7700,289.5200,906285
2021-04-23,288.3700,292.4200,287.8500,291.6000,1290727
2021-04-22,290.6800,291.8100,288.1700,288.7000,930646
2021-04-21,287.6900,292.4900,287.4900,291.9700,1176379
2021-04-20,287.1500,287.8500,285.6900,285.8400,1603340
2021-04-19,289.9900,290.1300,287.0300,288.4500,1675584
2021-04-16,288.8400,290.6400,288.5200,289.9600,1304408
2021-04-15,287.0000,288.8000,286.6100,287.9700,1449157
2021-04-14,284.8400,286.5150,284.1200,285.0500,1325367
2021-04-13,285.4600,287.7900,285.1700,286.2900,1543569
2021-04-12,283.0200,286.3700,283.0200,285.4300,1479906
2021-04-09,283.7900,285.2300,281.7300,284.8000,1599146
2021-04-08,283.0700,284.1400,281.9200,282.2000,2003881
2021-04-07,283.4920,284.4200,280.4500,281.3500,3016185
2021-04-06,284.5000,285.2200,282.3700,284.1100,1616039
2021-04-05,282.5600,286.9800,282.5600,285.4000,1399980
2021-04-01,279.1300,281.4300,277.1650,280.8400,1594894
2021-03-31,278.0580,283.2500,278.0580,280.1400,2218403
2021-03-30,280.2600,280.8100,278.6950,279.2600,1364144
2021-03-29,280.1300,283.2500,277.7700,281.0000,2449552
2021-03-26,275.0000,281.8800,274.4300,281.4000,2235558
2021-03-25,269.9100,274.1475,268.7100,273.3800,1847923
2021-03-24,266.8000,271.1700,266.6800,269.7700,1482072
2021-03-23,270.1900,272.4700,266.9700,267.8800,1539918
2021-03-22,268.5200,271.6500,267.6300,270.3600,1347438
2021-03-19,268.0000,270.8900,264.1200,269.1200,3845205
2021-03-18,267.5600,270.4900,266.5500,267.9000,1941881
2021-03-17,269.6900,271.7800,268.4078,269.5500,1670429
2021-03-16,268.1000,271.7216,268.1000,270.7900,1599493
2021-03-15,265.1000,269.0100,264.6900,269.0000,1680452
2021-03-12,266.3850,268.5600,265.4100,268.5000,1139206
2021-03-11,268.8400,270.0000,267.2400,267.3700,1567322
2021-03-10,264.1200,267.0100,263.8900,265.6400,2192826
2021-03-09,261.2100,264.9000,258.0200,262.3400,2812161
2021-03-08,248.4900,256.7000,247.8200,253.6800,2450741
2021-03-05,246.2800,248.2900,241.8800,247.6400,2136274
2021-03-04,247.5000,249.6650,242.4700,245.4200,2369376
2021-03-03,250.5600,251.2097,247.4600,247.5500,1782839
2021-03-02,253.1600,256.9889,252.9962,254.0100,1671402
2021-03-01,247.4300,252.5200,247.2600,251.4900,1517682
2021-02-26,246.7800,248.2100,244.1800,244.2700,2593455
2021-02-25,252.9500,254.0400,246.9000,247.0000,2103276
2021-02-24,258.0000,259.3500,254.4850,254.6100,2155897
2021-02-23,251.5000,259.2000,250.2100,258.6400,3013603
2021-02-22,250.1000,252.0000,249.2200,251.0700,2031091
2021-02-19,249.5300,251.9700,249.1500,250.8800,1962361
2021-02-18,247.8400,251.2382,246.4750,249.9300,2169376
2021-02-17,248.8900,250.2900,247.2400,249.2800,1653143
2021-02-16,252.5500,254.5400,249.8500,250.1400,2248865
2021-02-12,252.0300,253.7100,250.8978,252.6800,1478286
2021-02-11,254.1500,255.2200,251.7900,253.1100,1204050
2021-02-10,254.1900,255.1100,251.3600,252.7200,1583644
2021-02-09,257.8900,258.0700,254.9500,255.6200,1387553
2021-02-08,259.1200,259.9800,255.6300,257.3400,1770384
2021-02-05,255.0500,259.6750,252.2100,257.3700,2806426
2021-02-04,249.9400,252.4200,247.3100,249.1800,2712425
2021-02-03,252.5200,253.4900,249.8100,250.1300,2365670
2021-02-02,250.7500,253.6400,250.2500,252.2500,1525968
2021-02-01,248.2500,251.2000,245.9400,250.4300,1629209
2021-01-29,247.5900,249.3200,244.1001,245.4000,1647317
2021-01-28,246.9700,251.1969,246.0700,249.5400,2110384
2021-01-27,250.5550,250.7600,240.8000,242.9100,2681632
2021-01-26,254.5400,257.6600,254.2500,255.8500,1544606
2021-01-25,248.5400,253.5500,246.0000,253.1200,1990807
2021-01-22,251.1900,254.5600,251.1900,251.4800,1581985
2021-01-21,257.1300,257.7400,253.0000,253.2000,1559828
2021-01-20,257.4300,260.7000,257.2900,257.4000,1773340
2021-01-19,263.0700,263.6100,258.2800,259.0400,1643118
2021-01-15,261.9100,261.9100,256.9000,258.0900,1955553
2021-01-14,267.1800,267.2800,263.5400,263.6900,1903454
2021-01-13,266.6500,268.5300,266.2100,267.7300,1518767
2021-01-12,265.0100,267.5900,263.6700,266.6200,1785166
2021-01-11,264.2400,269.0900,264.1900,267.5300,1913155
2021-01-08,272.0300,272.3800,267.9300,270.4000,1879264
2021-01-07,269.0600,273.7600,269.0000,270.7200,1757991
2021-01-06,261.4000,274.5750,261.3900,271.5000,2586650
2021-01-05,257.5600,263.2400,257.5600,262.8700,1620032
2021-01-04,266.7100,267.2900,257.3650,258.8100,1741264
2020-12-31,262.4600,263.8300,260.6100,263.5100,909292
2020-12-30,261.0000,262.4300,260.4600,261.7700,924920
2020-12-29,263.1300,263.2800,258.6300,259.4200,881119
2020-12-28,262.0300,263.4250,259.6800,260.0200,1227870
2020-12-24,254.8000,256.9800,254.7700,256.6200,276353
2020-12-23,256.1800,257.7800,254.9000,255.1000,1036725
2020-12-22,253.0000,254.6900,251.7000,253.4600,1162386
2020-12-21,250.0000,255.0250,247.5000,254.1700,1716228
2020-12-18,257.1300,258.7300,253.5100,257.6700,3525820
2020-12-17,255.8700,257.2100,255.1000,256.6300,1538687
2020-12-16,251.8000,252.1000,249.4900,250.1300,1354962
2020-12-15,249.5600,252.9900,249.3000,251.6600,1424011
2020-12-14,250.9400,251.5100,247.5700,247.6000,1814296
2020-12-11,248.3300,249.9600,247.4333,249.4000,1328935
2020-12-10,250.8600,252.4100,249.4000,250.9500,1245985
2020-12-09,250.9800,251.8300,248.4600,251.1400,1450359
2020-12-08,248.0000,250.0600,246.5750,249.2400,1397716
2020-12-07,253.4300,254.6600,249.2200,249.7800,1771321
2020-12-04,244.8100,250.6200,244.7700,250.6200,3030913
2020-12-03,252.6100,252.7300,245.7600,246.2000,2464016
2020-12-02,256.5300,257.0100,250.7500,251.0000,2060158
2020-12-01,260.7900,261.2450,257.4500,258.9000,1802182
2020-11-30,261.3300,261.5200,255.3000,256.4200,3384435
2020-11-27,258.2300,259.1300,257.2000,257.4300,1081980
2020-11-25,255.9000,256.0200,253.0400,253.3400,1172039
2020-11-24,253.4600,257.7700,252.6800,256.1600,1982093
2020-11-23,253.9500,255.2100,251.1000,252.1400,1231293
2020-11-20,253.4000,254.5300,251.4000,252.0700,1344544
2020-11-19,250.0000,253.2900,248.8100,253.0700,1205392
2020-11-18,253.0900,254.3900,250.2000,250.3000,1180131
2020-11-17,253.7900,254.6800,251.0100,252.1400,1947522
2020-11-16,258.3800,259.0800,252.8100,255.4600,1720870
2020-11-13,257.5900,258.6200,255.8100,257.0600,1196749
2020-11-12,257.0600,259.7300,254.1600,255.0700,1669732
2020-11-11,262.6000,262.8500,256.8850,259.6200,1841288
2020-11-10,262.5100,264.4900,259.7100,262.0400,1935206
2020-11-09,268.6500,269.7800,257.1900,257.6500,3184286
2020-11-06,253.5300,253.6600,249.5300,250.3200,1725132
2020-11-05,249.8000,253.3550,248.3608,249.7600,2918057
2020-11-04,233.6100,238.5000,232.0850,235.2900,2347185
2020-11-03,232.6400,235.3700,231.8500,234.0900,1595854
2020-11-02,225.1200,230.2100,224.0500,228.5800,2182574
2020-10-30,219.1300,220.9000,217.2800,220.3400,2481336
2020-10-29,215.6900,221.5900,214.1400,219.8400,2239904
2020-10-28,217.8600,220.5000,216.1400,216.9100,2297250
2020-10-27,226.4300,228.5500,225.1800,225.4700,1566736
2020-10-26,231.1400,231.4900,226.2800,227.9900,1252311
2020-10-23,236.4000,236.9300,233.7600,234.2700,1323736
2020-10-22,229.6700,234.0800,228.4600,233.2000,1466680
2020-10-21,232.4800,235.6100,230.7200,230.9100,1360263
2020-10-20,231.5000,234.1400,230.9800,233.2400,1415052
2020-10-19,233.9100,234.4200,229.4300,229.8700,1130005
2020-10-16,231.1000,234.4300,230.5600,233.0800,1836107
2020-10-15,229.0800,230.7100,228.0000,229.6000,2389188
2020-10-14,236.4900,236.6100,234.1000,234.8600,1076960
2020-10-13,238.8500,239.0900,234.8700,235.9800,1668298
2020-10-12,241.7400,242.8300,239.9400,240.2600,1453381
2020-10-09,239.1600,241.3300,238.8150,239.9400,1849793
2020-10-08,238.8700,240.3800,237.0900,237.7500,1537838
2020-10-07,234.6400,240.0050,234.3600,238.9500,1791316
2020-10-06,236.1300,237.8100,231.7800,232.0800,1988417
2020-10-05,234.4300,236.6500,234.2400,235.0900,2728284
2020-10-02,229.2700,234.9800,229.1400,232.1500,2458628
2020-10-01,236.6900,238.3650,232.0900,232.7000,2480134
2020-09-30,236.0400,240.0200,235.9200,238.1300,2121030
2020-09-29,237.7600,239.2900,236.2700,236.4300,1178588
2020-09-28,237.9100,238.9000,236.4000,237.0500,1182349
2020-09-25,229.1300,233.6700,228.4700,232.7500,2227321
2020-09-24,233.4100,235.4800,231.7000,234.5000,1391154
2020-09-23,238.1300,238.3700,232.8700,233.1500,1753517
2020-09-22,237.8400,238.6750,236.1700,238.2300,2209154
2020-09-21,239.2900,240.6100,234.8700,238.4400,2180414
2020-09-18,249.3200,250.6100,245.2500,246.1000,2460215
2020-09-17,246.9500,250.5300,245.9000,250.3900,1506477
2020-09-16,250.3000,251.8850,248.4400,248.8400,1635035
2020-09-15,252.1000,254.2650,250.7100,250.7300,1401163
2020-09-14,251.7600,253.6400,250.5800,251.2500,1525089
2020-09-11,249.9000,251.4300,248.7100,250.1700,1382408
2020-09-10,253.3200,254.6100,247.0000,247.2900,1095447
2020-09-09,245.8500,253.5800,245.8500,251.1500,1854851
2020-09-08,243.6400,245.9500,241.8900,243.0500,1849285
2020-09-04,251.1000,251.9600,243.4900,247.7000,2924711
2020-09-03,259.1200,259.1400,247.3623,250.4500,3305162
2020-09-02,257.4400,260.4900,255.6600,260.2300,2913137
2020-09-01,249.9700,257.0500,248.5500,256.9400,2286051
2020-08-31,251.6600,253.2550,249.1700,249.7400,2297848
2020-08-28,251.5100,254.0800,250.7500,253.5700,959944
2020-08-27,253.7600,254.0100,250.1400,250.9300,1084045
2020-08-26,249.7100,254.2500,249.0400,252.8800,844963
2020-08-25,250.4400,251.3800,249.2600,250.0800,1064450
2020-08-24,250.7800,250.8800,248.6300,248.9100,1363156
2020-08-21,240.4400,244.9300,240.2400,244.3000,1781117
2020-08-20,244.3300,245.7000,243.7900,245.3100,1905404
2020-08-19,248.2700,249.3200,246.6000,247.2400,1626084
2020-08-18,249.7400,250.2500,246.0100,246.8800,1013374
2020-08-17,249.6400,250.5800,247.4900,248.4300,962461
2020-08-14,247.8900,249.5500,247.3850,248.5000,979275
2020-08-13,247.2100,249.9200,247.2100,249.2400,1147657
2020-08-12,247.9100,251.0000,247.3600,248.6300,1323336
2020-08-11,247.5800,248.2400,244.4900,244.8500,1506541
2020-08-10,242.8900,243.9900,241.7000,243.3400,1159053
2020-08-07,244.7800,245.6700,243.6900,245.3100,1750144
2020-08-06,247.4700,248.0000,244.6665,246.6600,1938788
2020-08-05,247.5000,251.3575,246.7600,248.2700,2169198
2020-08-04,242.4500,245.5000,242.0300,243.8500,2435529
2020-08-03,247.6000,248.1100,244.0900,244.3100,2577723
2020-07-31,246.8400,247.1000,241.4500,245.1100,2755384
2020-07-30,240.7500,242.9800,237.0500,242.0200,1855498
2020-07-29,244.7100,245.6200,243.6400,244.7100,1968067
2020-07-28,247.1100,247.5900,243.5800,243.7000,1677387
2020-07-27,246.0500,248.8750,245.2450,246.8600,1469155
2020-07-24,242.9900,244.8600,242.5300,244.0700,1304378
2020-07-23,245.5400,248.2500,244.6000,245.9800,1068908
2020-07-22,244.5500,246.3500,242.3600,245.3400,1390578
2020-07-21,243.7000,245.9900,243.0100,244.0000,1686879
2020-07-20,242.5600,243.8800,239.8400,240.3200,1966455
2020-07-17,241.3200,243.6700,240.9800,242.6000,1900940
2020-07-16,245.1700,245.5200,237.4700,238.8900,3295691
2020-07-15,240.7300,241.1800,235.6000,237.6300,2616114
2020-07-14,225.7300,233.8900,225.4900,233.1300,2554829
2020-07-13,227.9200,230.8900,225.7800,225.8200,1498000
2020-07-10,224.2100,226.5900,223.1100,225.9500,1448283
2020-07-09,225.6600,226.3300,220.2700,221.9500,2312408
2020-07-08,226.3100,227.4900,218.6400,221.5200,3063612
2020-07-07,222.7400,225.8800,222.3800,224.5300,2171644
2020-07-06,225.0000,225.5900,221.6200,224.6500,2860650
2020-07-02,218.5200,222.0300,218.5200,221.2600,2837761
2020-07-01,211.5500,215.6500,210.7300,214.7700,2127115
2020-06-30,209.6400,213.5700,209.4500,212.1100,1697400
2020-06-29,209.9200,212.2300,208.2100,211.2800,1406077
2020-06-26,208.8600,209.1100,204.5900,206.8200,2794645
2020-06-25,205.7000,209.3900,204.0200,209.1400,1163272
2020-06-24,208.9900,210.1600,204.8000,206.0700,2068460
2020-06-23,214.8400,215.2000,212.2400,212.3700,2044290
2020-06-22,208.8100,210.7000,207.7300,209.9700,1510764
2020-06-19,211.7200,211.7500,205.2700,208.0500,4634976
2020-06-18,208.9700,210.2000,207.0000,208.1600,1563768
2020-06-17,210.0800,210.2800,206.8400,207.4800,1577362
2020-06-16,208.1200,209.6800,204.6300,208.2800,1878116
2020-06-15,198.3300,204.5100,197.2600,203.2400,2142055
2020-06-12,204.5900,204.8800,198.3100,201.9400,1711890
2020-06-11,209.3700,209.9000,198.6900,199.1100,2924958
2020-06-10,216.5300,216.5800,211.9800,213.3600,1748178
2020-06-09,215.3300,217.6500,213.7100,214.2300,2499401
2020-06-08,220.5400,221.9900,214.8100,216.4300,2970417
2020-06-05,220.0300,224.3200,219.4700,221.2800,3525600
2020-06-04,213.3100,214.2500,210.6600,212.5600,1951502
2020-06-03,211.0000,213.6500,208.9200,212.8900,2155288
2020-06-02,205.0300,207.0600,204.4400,206.2600,1675139
2020-06-01,202.4900,205.9200,202.2500,205.2200,1658267
2020-05-29,201.5400,203.1200,198.9800,202.3400,2354678
2020-05-28,197.8900,201.9300,196.7300,200.0400,1740236
2020-05-27,194.7000,194.7500,191.5100,193.1300,1603387
2020-05-26,194.0000,195.0000,192.3100,193.0000,2214285
2020-05-22,192.4200,192.7100,190.3500,190.8700,1675961
2020-05-21,195.3800,195.8200,192.5100,193.6700,1891572
2020-05-20,192.8000,197.3400,192.6600,195.9900,2300438
2020-05-19,191.4500,192.2500,189.8600,190.2500,1774436
2020-05-18,187.9100,193.6800,187.6800,192.2500,2105201
2020-05-15,178.0100,182.7000,177.9200,182.5900,2829439
2020-05-14,173.8000,179.3600,172.7600,179.2500,2442366
2020-05-13,182.6300,182.7000,177.7100,178.7800,1857261
2020-05-12,185.0400,186.4900,182.9900,183.0900,1741110
2020-05-11,184.5700,187.3800,184.4500,186.8600,1894671
2020-05-08,184.9100,188.4100,184.7500,188.4100,1843094
2020-05-07,178.0300,185.9000,177.4500,184.7900,2295086
2020-05-06,182.4100,182.9800,178.8000,178.9500,1335027
2020-05-05,183.0000,185.0500,181.8600,182.0100,1171908
2020-05-04,179.4800,183.2200,178.6100,182.6600,1827986
2020-05-01,184.2500,185.1000,179.7800,180.3300,1169238
2020-04-30,185.3800,186.1900,183.1400,183.9900,2104417
2020-04-29,188.0100,190.2000,187.6700,188.6900,1282302
2020-04-28,187.9600,188.1100,185.4800,186.8800,1896699
2020-04-27,182.6400,185.6200,181.9400,184.5800,1542004
2020-04-24,182.0400,182.7600,178.8500,181.4700,1187658
2020-04-23,180.7300,185.2200,180.3500,181.3000,1249879
2020-04-22,180.8800,182.8900,180.0200,181.6000,1376381
2020-04-21,181.6700,182.6700,176.6000,178.8800,2010014
2020-04-20,184.8700,189.6000,184.4100,185.0000,1597620
2020-04-17,187.8200,188.9000,185.9700,188.5500,2634373
2020-04-16,181.7900,183.7000,178.8800,183.1300,1806724
2020-04-15,182.1500,183.4500,179.3200,181.1500,2025477
2020-04-14,188.7500,190.9100,187.7300,189.8400,2372791
2020-04-13,186.4500,188.5300,183.7600,186.1100,2087741
2020-04-09,183.3100,190.0500,183.2500,189.4800,3206758
2020-04-08,180.5900,187.4300,178.7500,186.9400,2495445
2020-04-07,181.5400,185.4500,178.6400,179.9400,3097612
2020-04-06,169.6100,177.0500,169.5200,175.9200,3603962
2020-04-03,163.2500,165.7500,161.2600,162.1300,2665745
2020-04-02,160.1500,166.7400,159.4100,164.0900,3369845
2020-04-01,165.6200,168.5100,160.2200,160.8700,3822029
2020-03-31,172.7000,177.2500,170.6100,173.0000,3142295
2020-03-30,172.2600,177.2900,170.8400,176.8000,2480547
2020-03-27,167.3300,171.0600,166.2100,167.3400,2301588
2020-03-26,169.2700,175.0000,168.6900,174.1900,2725978
2020-03-25,163.0700,175.4600,161.3400,165.3000,3258379
2020-03-24,159.2900,166.8400,157.0000,164.8100,3423122
2020-03-23,149.7800,155.3600,146.8000,150.0000,4434035
2020-03-20,154.1000,157.9400,148.0500,151.3000,4687222
2020-03-19,151.4700,158.8100,148.8100,154.0100,4296002
2020-03-18,153.3900,160.1600,149.6400,157.5100,4723882
2020-03-17,156.7600,165.6400,155.6600,163.8800,4956576
2020-03-16,148.7200,163.6400,146.7100,158.3500,7078397
2020-03-13,173.3800,177.1500,161.3500,176.5000,6386889
2020-03-12,163.4000,169.9500,157.0000,158.0200,6154655
2020-03-11,173.4600,176.6600,172.5400,173.9200,4315255
2020-03-10,176.4800,177.4200,167.5200,176.2100,5604105
2020-03-09,175.0600,180.3800,172.3200,173.1300,4822719
2020-03-06,192.1300,192.6600,185.7600,189.2000,4466755
2020-03-05,197.7400,199.4800,195.0700,196.5100,3204347
2020-03-04,198.4000,205.7500,197.3700,205.5300,2755568
2020-03-03,198.0200,201.8400,192.3400,195.3900,4063276
2020-03-02,191.3000,198.3000,189.4100,198.1500,3489615
2020-02-28,190.8100,192.8300,185.9500,191.0100,5555304
2020-02-27,199.8700,203.3700,194.9000,194.9500,3685484
2020-02-26,203.3000,206.9200,202.5800,203.4100,2711168
2020-02-25,209.1800,209.7000,200.8500,201.6500,2743145
2020-02-24,211.1500,212.3200,209.6000,210.5500,2020406
2020-02-21,219.9900,220.3000,218.2400,218.3400,1660085
2020-02-20,220.4500,222.3600,218.0300,221.2000,1534661
2020-02-19,223.0200,223.5500,221.8700,222.4800,1590105
2020-02-18,224.0400,224.5900,222.8700,223.5500,1524665
2020-02-14,221.6400,223.1000,221.2200,222.6400,1280266
2020-02-13,222.3000,227.8500,221.1400,221.2600,2231849
2020-02-12,217.1200,217.4200,215.5100,217.2000,1237957
2020-02-11,217.5800,218.8400,215.9800,216.2200,1385518
2020-02-10,214.8900,215.7300,214.1200,215.4400,1434873
2020-02-07,214.7800,215.6900,212.7300,214.1600,995283
2020-02-06,216.7900,217.4200,215.0700,216.7500,2234119
2020-02-05,217.1200,217.1200,213.2600,216.7400,2970077
2020-02-04,210.8100,214.8500,210.6200,213.5000,2369442
2020-02-03,203.7700,210.0500,203.5800,209.4400,2911531
2020-01-31,205.6300,206.3400,202.9700,203.1300,1909667
2020-01-30,206.4700,208.5700,205.4600,208.2300,1381321
2020-01-29,208.1300,209.4400,207.6600,208.2300,982718
2020-01-28,205.4300,208.9300,205.1800,207.8800,1229441
2020-01-27,205.2200,206.3000,204.0900,204.8800,1947799
2020-01-24,210.0000,212.3000,208.8200,209.9900,1541574
2020-01-23,208.4200,209.6500,207.5200,209.6200,1400735
2020-01-22,211.2000,211.9500,210.4500,211.0800,966943
2020-01-21,211.7000,212.7400,211.1800,211.7300,1384531
2020-01-17,213.1900,214.4200,212.8400,214.1000,1903666
2020-01-16,212.8800,213.0700,211.7800,213.0600,1302600
2020-01-15,210.9900,212.0800,210.3500,211.4400,1078220
2020-01-14,211.2700,212.1200,209.1400,209.9600,2107343
2020-01-13,209.7900,211.9300,209.3300,211.8000,1225710
2020-01-10,210.7400,211.8300,208.9300,209.0800,1217575
2020-01-09,208.0800,209.7400,207.8100,208.8500,1086061
2020-01-08,205.2700,208.1900,205.1000,207.3900,1327341
2020-01-07,204.8100,206.7500,204.2500,204.8300,2591055
2020-01-06,204.6000,206.3500,204.1900,204.3900,2395327
2020-01-03,207.4000,209.0500,205.1700,205.2600,2899274
2020-01-02,213.5800,214.4500,210.4600,210.7400,2604065
2019-12-31,211.7400,212.9200,211.2600,212.9000,1040027
2019-12-30,212.8100,212.9000,211.2700,211.4900,807517
2019-12-27,214.1500,214.2600,212.0900,212.2600,825467
2019-12-26,211.7000,212.7500,211.1000,212.7500,481035
2019-12-24,211.5700,212.4100,210.6700,211.6200,399895
2019-12-23,212.0800,212.3100,211.1000,211.7700,967356
2019-12-20,213.1300,213.9400,211.0200,212.1100,3034144
2019-12-19,207.9400,209.4500,207.6600,209.4000,1205193
2019-12-18,209.3200,209.3300,206.9400,208.3300,1427284
2019-12-17,210.3800,210.5200,208.7100,209.6600,1432967
2019-12-16,211.1000,211.1700,209.8200,210.0200,1797239
2019-12-13,211.1100,211.6400,208.3800,209.0500,1527875
2019-12-12,207.0900,210.2500,206.8700,209.9200,1333023
2019-12-11,205.4500,206.3600,204.8900,205.6400,1158227
2019-12-10,204.7000,205.7400,203.8300,203.9500,1135921
2019-12-09,206.8600,207.0000,204.7800,205.3300,1038312
2019-12-06,205.6000,205.9900,204.6000,205.5300,921807
2019-12-05,203.1700,204.0600,202.2500,203.7500,868705
2019-12-04,204.3000,205.0200,202.6700,202.7500,1384524
2019-12-03,200.6100,202.5600,199.6100,202.0400,1233000
2019-12-02,202.8500,203.5800,199.8300,200.6300,1732320
2019-11-29,205.3900,206.8200,205.1600,206.2100,847557
2019-11-27,203.9600,206.1100,203.8100,206.0000,1074031
2019-11-26,205.1100,205.9800,204.6400,205.1400,1573884
2019-11-25,204.7400,205.9600,204.2400,205.9400,1422734
2019-11-22,205.4100,206.0900,204.6600,204.9100,941241
2019-11-21,207.2300,207.8100,206.0300,206.2600,1378832
2019-11-20,207.0200,207.7000,205.5600,206.1800,1238023
2019-11-19,210.2000,210.5000,207.4300,207.4300,1464421
2019-11-18,208.3900,209.9600,207.4800,209.1100,1116126
2019-11-15,210.0000,210.3300,208.3300,209.7100,1805063
2019-11-14,207.0900,208.9700,206.7400,208.6400,1003439
2019-11-13,207.2000,208.6900,206.7500,207.8200,1389337
2019-11-12,205.2300,207.7100,204.1800,205.7600,1684219
2019-11-11,202.7700,203.3200,201.5800,202.2900,881660
2019-11-08,203.6000,204.4500,202.3100,203.0000,966331
2019-11-07,201.6400,202.7200,201.0400,202.6000,1099122
2019-11-06,201.1100,201.6000,200.1100,201.1200,1084776
2019-11-05,200.9400,201.4800,198.9500,200.3100,1147409
2019-11-04,201.2500,201.4900,200.1200,200.7600,1101703
2019-11-01,198.8800,200.0500,198.3800,198.8000,816807
2019-10-31,199.1800,199.2500,196.9500,198.3500,1306984
2019-10-30,197.8700,199.5600,196.3000,199.1900,1111100
2019-10-29,197.7700,201.3100,197.1100,199.1100,1083336
2019-10-28,196.3100,196.8900,195.6800,196.7700,1217181
2019-10-25,194.3900,195.4500,194.0400,195.0000,1026369
2019-10-24,194.3100,194.6400,192.6900,192.9900,997825
2019-10-23,193.7600,194.8700,193.1700,193.7000,1228378
2019-10-22,193.0800,193.6800,191.4000,191.4700,1434090
2019-10-21,195.9400,196.0500,194.3300,194.9700,931156
2019-10-18,196.8800,197.2400,194.9400,195.7900,1030107
2019-10-17,197.7600,198.9800,196.5500,196.6400,960666
2019-10-16,197.8000,198.1800,196.1400,196.8500,1579875
2019-10-15,195.7900,198.0300,194.8900,195.1800,1520741
2019-10-14,194.3000,195.3100,192.4600,192.5300,1215606
2019-10-11,192.6800,196.5400,192.3500,194.2500,1610302
2019-10-10,190.2300,192.0600,188.6000,191.2300,1505551
2019-10-09,186.1100,188.0400,185.6800,187.3900,1267365
2019-10-08,187.4400,187.4500,183.7000,184.1100,1527730
2019-10-07,186.0000,190.3400,185.8300,188.5800,2744703
2019-10-04,185.6600,187.3800,184.2200,186.1800,1503011
2019-10-03,183.8600,184.9800,182.2800,184.6400,957329
2019-10-02,185.9300,186.0000,182.0600,184.1100,1997609
2019-10-01,193.9300,194.0200,188.4500,188.5500,1128265
2019-09-30,192.5200,194.2400,192.1800,193.7200,1030923
2019-09-27,192.1600,192.7500,190.5800,191.5500,876389
2019-09-26,193.0400,193.2100,191.4800,192.3000,1345746
2019-09-25,190.6400,192.8700,190.3300,192.2500,852623
2019-09-24,193.1700,193.8400,190.8500,191.5200,1541406
2019-09-23,192.6500,194.0000,192.5500,193.5200,861299
2019-09-20,195.4900,196.2500,193.1000,194.1100,2488382
2019-09-19,195.6900,196.1200,193.9200,194.2400,1603853
2019-09-18,193.4500,193.6700,191.0000,192.6600,1694917
2019-09-17,190.3400,193.2000,189.7500,192.2400,1190187
2019-09-16,191.6000,191.8000,187.7500,188.5200,1263889
2019-09-13,192.4900,193.7100,191.9800,192.1600,1717117
2019-09-12,190.6500,192.6200,189.3200,191.5700,1640130
2019-09-11,185.6700,187.7300,185.1100,187.6100,1291881
2019-09-10,184.1100,185.7200,183.2600,185.7200,1788948
2019-09-09,188.1000,188.4400,185.0300,185.2100,2862297
2019-09-06,188.5200,190.3000,187.9700,189.5200,1066662
2019-09-05,188.7000,189.5000,187.1000,187.1000,1911246
2019-09-04,188.0400,188.9000,186.5100,187.5600,1212594
2019-09-03,187.2700,188.1400,186.2000,187.2300,1372419
2019-08-30,188.5000,189.2400,187.4100,188.9100,1696721
2019-08-29,188.1400,188.4400,187.0700,187.6600,1458894
2019-08-28,184.6900,185.9300,183.8600,184.9700,1152951
2019-08-27,186.1000,186.4000,184.3700,184.7400,1477455
2019-08-26,185.2500,185.4400,183.8300,184.9200,1292966
2019-08-23,185.6400,187.3600,181.6000,184.2600,2207654
2019-08-22,188.5500,189.0000,186.6100,187.1300,1446715
2019-08-21,189.3100,189.9500,188.6100,188.7400,1074679
2019-08-20,188.2300,189.0000,186.3000,187.6900,1364179
2019-08-19,189.2400,190.3300,188.3100,189.1100,1232072
2019-08-16,186.6800,189.1300,186.5600,188.7900,1198890
2019-08-15,185.7100,187.4900,185.0700,186.6400,1508294
2019-08-14,188.8000,190.3200,185.4900,185.6400,2441062
2019-08-13,192.1300,195.6100,191.5000,192.9000,1800922
2019-08-12,193.0200,194.6400,192.0100,192.2000,2032594
2019-08-09,189.9300,192.8000,189.7200,191.9700,1600161
2019-08-08,190.4800,193.4300,190.0000,192.6100,1927090
2019-08-07,187.0500,191.4100,186.6200,190.7800,2078890
2019-08-06,190.3000,190.3300,185.9000,188.7600,2351990
2019-08-05,190.0000,193.0900,189.2200,190.6300,3074765
2019-08-02,188.7800,189.0500,185.8300,187.7100,2556860
2019-08-01,189.6100,193.5000,189.1600,190.4200,3762847
2019-07-31,195.9100,196.1900,188.9900,191.2800,4160865
2019-07-30,195.8100,197.7900,195.7500,196.5000,2466350
2019-07-29,199.7700,200.2100,199.2500,199.7700,1468231
2019-07-26,199.4300,201.1500,199.3200,200.9600,1191197
